57.6404 2.01145e+06 530.8
54.3084 2.01145e+06 527.023
51.169 2.01145e+06 523.276
48.211 2.01145e+06 519.558
45.4241 2.01145e+06 515.87
42.7983 2.01145e+06 512.21
40.3242 2.01145e+06 508.578
37.9932 2.01145e+06 504.974
35.7969 2.01145e+06 501.398
33.7276 2.01145e+06 497.85
31.7779 2.01145e+06 494.328
29.9409 2.01145e+06 490.833
28.2101 2.01145e+06 487.365
26.5793 2.01145e+06 483.923
25.0429 2.01145e+06 480.506
23.5952 2.01145e+06 477.115
22.2312 2.01145e+06 473.75
20.9461 2.01145e+06 470.409
19.7353 2.01145e+06 467.093
18.5944 2.01145e+06 463.801
17.5195 2.01145e+06 460.533
16.5068 2.01145e+06 457.289
15.5526 2.01145e+06 454.069
14.6535 2.01145e+06 450.872
13.8064 2.01145e+06 447.698
13.0083 2.01145e+06 444.546
12.2564 2.01145e+06 441.418
11.5479 2.01145e+06 438.311
10.8803 2.01145e+06 435.227
10.2513 2.01145e+06 432.165
9.65874 2.01145e+06 429.124
9.1004 2.01145e+06 426.105
8.57433 2.01145e+06 423.108
8.07867 2.01145e+06 420.131
7.61166 2.01145e+06 417.176
7.17165 2.01145e+06 414.241
6.75708 2.01145e+06 411.327
6.36647 2.01145e+06 408.433
5.99845 2.01145e+06 405.56
5.65169 2.01145e+06 402.707
5.32498 2.01145e+06 399.874
5.01716 2.01145e+06 397.061
4.72713 2.01145e+06 394.269
4.45387 2.01145e+06 391.495
4.1964 2.01145e+06 388.742
3.95382 2.01145e+06 386.008
3.72526 2.01145e+06 383.294
3.50992 2.01145e+06 380.6
3.30702 2.01145e+06 377.925
3.11585 2.01145e+06 375.27
2.93573 2.01145e+06 372.635
2.76602 2.01145e+06 370.019
2.60613 2.01145e+06 367.424
2.45547 2.01145e+06 364.848
2.31353 2.01145e+06 362.293
2.17979 2.01145e+06 359.759
2.05378 2.01145e+06 357.246
1.93506 2.01145e+06 354.755
1.8232 2.01145e+06 352.286
1.71781 2.01145e+06 349.84
1.6185 2.01145e+06 347.418
1.52494 2.01145e+06 345.02
1.43679 2.01145e+06 342.649
1.35373 2.01145e+06 340.305
1.27548 2.01145e+06 337.989
1.20175 2.01145e+06 335.705
1.13228 2.01145e+06 333.453
1.06682 2.01145e+06 331.235
1.00515 2.01145e+06 329.055
0.947048 2.01145e+06 326.914
0.892301 2.01145e+06 324.815
0.84072 2.01145e+06 322.762
0.79212 2.01145e+06 320.755
0.74633 2.01145e+06 318.799
0.703187 2.01145e+06 316.896
0.662538 2.01145e+06 315.046
0.624238 2.01145e+06 313.253
0.588153 2.01145e+06 311.516
0.554153 2.01145e+06 309.836
0.522119 2.01145e+06 308.212
0.491937 2.01145e+06 306.644
0.463499 2.01145e+06 305.129
0.436706 2.01145e+06 303.665
0.411461 2.01145e+06 302.249
0.387676 2.01145e+06 300.878
0.365265 2.01145e+06 299.548
0.34415 2.01145e+06 298.256
0.324256 2.01145e+06 296.999
0.305512 2.01145e+06 295.772
0.287851 2.01145e+06 294.573
0.271211 2.01145e+06 293.398
0.255533 2.01145e+06 292.246
0.240761 2.01145e+06 291.112
0.226844 2.01145e+06 289.997
0.21373 2.01145e+06 288.896
0.201375 2.01145e+06 287.809
0.189734 2.01145e+06 286.734
0.178766 2.01145e+06 285.67
0.168432 2.01145e+06 284.616
0.158696 2.01145e+06 283.571
0.149522 2.01145e+06 282.534
0.140878 2.01145e+06 281.504
0.132735 2.01145e+06 280.481
0.125062 2.01145e+06 279.464
0.117832 2.01145e+06 278.453
0.111021 2.01145e+06 277.448
0.104603 2.01145e+06 276.448
0.0985561 2.01145e+06 275.452
0.0928588 2.01145e+06 274.462
0.0874909 2.01145e+06 273.476
0.0824333 2.01145e+06 272.494
0.0776681 2.01145e+06 271.516
0.0731783 2.01145e+06 270.543
0.0689481 2.01145e+06 269.574
0.0649624 2.01145e+06 268.608
0.0612071 2.01145e+06 267.647
0.0576689 2.01145e+06 266.689
0.0543352 2.01145e+06 265.735
0.0511942 2.01145e+06 264.785
0.0482348 2.01145e+06 263.838
0.0454465 2.01145e+06 262.895
0.0428194 2.01145e+06 261.955
0.0403441 2.01145e+06 261.019
0.0380119 2.01145e+06 260.087
0.0358146 2.01145e+06 259.158
0.0337442 2.01145e+06 258.232
0.0317936 2.01145e+06 257.31
0.0299557 2.01145e+06 256.391
0.028224 2.01145e+06 255.475
0.0265925 2.01145e+06 254.563
0.0250552 2.01145e+06 253.655
0.0236069 2.01145e+06 252.749
0.0222422 2.01145e+06 251.847
0.0209564 2.01145e+06 250.948
0.019745 2.01145e+06 250.053
0.0186036 2.01145e+06 249.16
0.0175282 2.01145e+06 248.271
0.0165149 2.01145e+06 247.385
0.0155602 2.01145e+06 246.503
0.0146608 2.01145e+06 245.623
0.0138133 2.01145e+06 244.747
0.0130148 2.01145e+06 243.874
0.0122624 2.01145e+06 243.004
0.0115535 2.01145e+06 242.137
0.0108857 2.01145e+06 241.274
0.0102564 2.01145e+06 240.413
0.00966351 2.01145e+06 239.556
0.00910489 2.01145e+06 238.701
0.00857856 2.01145e+06 237.85
0.00808266 2.01145e+06 237.002
0.00761542 2.01145e+06 236.157
0.00717519 2.01145e+06 235.314
0.00676042 2.01145e+06 234.475
0.00636961 2.01145e+06 233.639
0.00600141 2.01145e+06 232.806
0.00565448 2.01145e+06 231.976
0.00532761 2.01145e+06 231.149
0.00501964 2.01145e+06 230.325
0.00472947 2.01145e+06 229.504
0.00445607 2.01145e+06 228.686
0.00419848 2.01145e+06 227.87
0.00395577 2.01145e+06 227.058
0.0037271 2.01145e+06 226.249
0.00351165 2.01145e+06 225.442
0.00330865 2.01145e+06 224.639
0.00311739 2.01145e+06 223.838
0.00293718 2.01145e+06 223.04
0.00276739 2.01145e+06 222.245
0.00260741 2.01145e+06 221.453
0.00245669 2.01145e+06 220.664
0.00231467 2.01145e+06 219.877
0.00218087 2.01145e+06 219.093
0.0020548 2.01145e+06 218.313
0.00193602 2.01145e+06 217.535
0.0018241 2.01145e+06 216.759
0.00171865 2.01145e+06 215.987
0.0016193 2.01145e+06 215.217
0.0015257 2.01145e+06 214.45
0.0014375 2.01145e+06 213.686
0.0013544 2.01145e+06 212.924
0.00127611 2.01145e+06 212.166
0.00120234 2.01145e+06 211.41
0.00113284 2.01145e+06 210.656
0.00106735 2.01145e+06 209.906
0.00100565 2.01145e+06 209.158
0.000947515 2.01145e+06 208.412
0.000892742 2.01145e+06 207.67
0.000841135 2.01145e+06 206.93
125 2.0179e+06 583.472
117.774 2.0179e+06 579.167
110.966 2.0179e+06 574.911
104.551 2.0179e+06 570.705
98.5075 2.0179e+06 566.548
92.813 2.0179e+06 562.438
87.4478 2.0179e+06 558.372
82.3926 2.0179e+06 554.348
77.6298 2.0179e+06 550.364
73.1422 2.0179e+06 546.418
68.9141 2.0179e+06 542.506
64.9303 2.0179e+06 538.629
61.1769 2.0179e+06 534.785
57.6404 2.0179e+06 530.973
54.3084 2.0179e+06 527.191
51.169 2.0179e+06 523.44
48.211 2.0179e+06 519.718
45.4241 2.0179e+06 516.026
42.7983 2.0179e+06 512.363
40.3242 2.0179e+06 508.728
37.9932 2.0179e+06 505.122
35.7969 2.0179e+06 501.543
33.7276 2.0179e+06 497.992
31.7779 2.0179e+06 494.468
29.9409 2.0179e+06 490.971
28.2101 2.0179e+06 487.5
26.5793 2.0179e+06 484.056
25.0429 2.0179e+06 480.638
23.5952 2.0179e+06 477.245
22.2312 2.0179e+06 473.878
20.9461 2.0179e+06 470.536
19.7353 2.0179e+06 467.218
18.5944 2.0179e+06 463.925
17.5195 2.0179e+06 460.656
16.5068 2.0179e+06 457.411
15.5526 2.0179e+06 454.189
14.6535 2.0179e+06 450.991
13.8064 2.0179e+06 447.816
13.0083 2.0179e+06 444.664
12.2564 2.0179e+06 441.534
11.5479 2.0179e+06 438.427
10.8803 2.0179e+06 435.342
10.2513 2.0179e+06 432.279
9.65874 2.0179e+06 429.238
9.1004 2.0179e+06 426.218
8.57433 2.0179e+06 423.22
8.07867 2.0179e+06 420.243
7.61166 2.0179e+06 417.286
7.17165 2.0179e+06 414.351
6.75708 2.0179e+06 411.437
6.36647 2.0179e+06 408.543
5.99845 2.0179e+06 405.669
5.65169 2.0179e+06 402.816
5.32498 2.0179e+06 399.982
5.01716 2.0179e+06 397.169
4.72713 2.0179e+06 394.376
4.45387 2.0179e+06 391.602
4.1964 2.0179e+06 388.849
3.95382 2.0179e+06 386.115
3.72526 2.0179e+06 383.4
3.50992 2.0179e+06 380.706
3.30702 2.0179e+06 378.031
3.11585 2.0179e+06 375.375
2.93573 2.0179e+06 372.74
2.76602 2.0179e+06 370.124
2.60613 2.0179e+06 367.528
2.45547 2.0179e+06 364.953
2.31353 2.0179e+06 362.398
2.17979 2.0179e+06 359.863
2.05378 2.0179e+06 357.35
1.93506 2.0179e+06 354.859
1.8232 2.0179e+06 352.39
1.71781 2.0179e+06 349.943
1.6185 2.0179e+06 347.521
1.52494 2.0179e+06 345.123
1.43679 2.0179e+06 342.752
1.35373 2.0179e+06 340.408
1.27548 2.0179e+06 338.092
1.20175 2.0179e+06 335.807
1.13228 2.0179e+06 333.555
1.06682 2.0179e+06 331.338
1.00515 2.0179e+06 329.157
0.947048 2.0179e+06 327.016
0.892301 2.0179e+06 324.918
0.84072 2.0179e+06 322.864
0.79212 2.0179e+06 320.857
0.74633 2.0179e+06 318.901
0.703187 2.0179e+06 316.998
0.662538 2.0179e+06 315.148
0.624238 2.0179e+06 313.354
0.588153 2.0179e+06 311.618
0.554153 2.0179e+06 309.938
0.522119 2.0179e+06 308.314
0.491937 2.0179e+06 306.746
0.463499 2.0179e+06 305.231
0.436706 2.0179e+06 303.767
0.411461 2.0179e+06 302.351
0.387676 2.0179e+06 300.979
0.365265 2.0179e+06 299.649
0.34415 2.0179e+06 298.357
0.324256 2.0179e+06 297.1
0.305512 2.0179e+06 295.873
0.287851 2.0179e+06 294.673
0.271211 2.0179e+06 293.499
0.255533 2.0179e+06 292.346
0.240761 2.0179e+06 291.213
0.226844 2.0179e+06 290.097
0.21373 2.0179e+06 288.996
0.201375 2.0179e+06 287.909
0.189734 2.0179e+06 286.834
0.178766 2.0179e+06 285.77
0.168432 2.0179e+06 284.716
0.158696 2.0179e+06 283.671
0.149522 2.0179e+06 282.634
0.140878 2.0179e+06 281.604
0.132735 2.0179e+06 280.581
0.125062 2.0179e+06 279.564
0.117832 2.0179e+06 278.553
0.111021 2.0179e+06 277.547
0.104603 2.0179e+06 276.547
0.0985561 2.0179e+06 275.552
0.0928588 2.0179e+06 274.561
0.0874909 2.0179e+06 273.575
0.0824333 2.0179e+06 272.593
0.0776681 2.0179e+06 271.616
0.0731783 2.0179e+06 270.642
0.0689481 2.0179e+06 269.673
0.0649624 2.0179e+06 268.707
0.0612071 2.0179e+06 267.746
0.0576689 2.0179e+06 266.788
0.0543352 2.0179e+06 265.834
0.0511942 2.0179e+06 264.884
0.0482348 2.0179e+06 263.937
0.0454465 2.0179e+06 262.994
0.0428194 2.0179e+06 262.054
0.0403441 2.0179e+06 261.118
0.0380119 2.0179e+06 260.186
0.0358146 2.0179e+06 259.256
0.0337442 2.0179e+06 258.331
0.0317936 2.0179e+06 257.409
0.0299557 2.0179e+06 256.49
0.028224 2.0179e+06 255.574
0.0265925 2.0179e+06 254.662
0.0250552 2.0179e+06 253.753
0.0236069 2.0179e+06 252.848
0.0222422 2.0179e+06 251.946
0.0209564 2.0179e+06 251.047
0.019745 2.0179e+06 250.151
0.0186036 2.0179e+06 249.259
0.0175282 2.0179e+06 248.37
0.0165149 2.0179e+06 247.484
0.0155602 2.0179e+06 246.602
0.0146608 2.0179e+06 245.722
0.0138133 2.0179e+06 244.846
0.0130148 2.0179e+06 243.973
0.0122624 2.0179e+06 243.103
0.0115535 2.0179e+06 242.236
0.0108857 2.0179e+06 241.372
0.0102564 2.0179e+06 240.512
0.00966351 2.0179e+06 239.654
0.00910489 2.0179e+06 238.8
0.00857856 2.0179e+06 237.949
0.00808266 2.0179e+06 237.101
0.00761542 2.0179e+06 236.255
0.00717519 2.0179e+06 235.413
0.00676042 2.0179e+06 234.574
0.00636961 2.0179e+06 233.738
0.00600141 2.0179e+06 232.905
0.00565448 2.0179e+06 232.075
0.00532761 2.0179e+06 231.248
0.00501964 2.0179e+06 230.424
0.00472947 2.0179e+06 229.603
0.00445607 2.0179e+06 228.785
0.00419848 2.0179e+06 227.969
0.00395577 2.0179e+06 227.157
0.0037271 2.0179e+06 226.348
0.00351165 2.0179e+06 225.541
0.00330865 2.0179e+06 224.738
0.00311739 2.0179e+06 223.937
0.00293718 2.0179e+06 223.139
0.00276739 2.0179e+06 222.344
0.00260741 2.0179e+06 221.552
0.00245669 2.0179e+06 220.763
0.00231467 2.0179e+06 219.976
0.00218087 2.0179e+06 219.193
0.0020548 2.0179e+06 218.412
0.00193602 2.0179e+06 217.634
0.0018241 2.0179e+06 216.858
0.00171865 2.0179e+06 216.086
0.0016193 2.0179e+06 215.316
0.0015257 2.0179e+06 214.549
0.0014375 2.0179e+06 213.785
0.0013544 2.0179e+06 213.024
0.00127611 2.0179e+06 212.265
0.00120234 2.0179e+06 211.509
0.00113284 2.0179e+06 210.756
0.00106735 2.0179e+06 210.005
0.00100565 2.0179e+06 209.257
0.000947515 2.0179e+06 208.512
0.000892742 2.0179e+06 207.769
0.000841135 2.0179e+06 207.029
125 2.02435e+06 583.739
117.774 2.02435e+06 579.426
110.966 2.02435e+06 575.162
104.551 2.02435e+06 570.947
98.5075 2.02435e+06 566.782
92.813 2.02435e+06 562.663
87.4478 2.02435e+06 558.59
82.3926 2.02435e+06 554.559
77.6298 2.02435e+06 550.568
73.1422 2.02435e+06 546.615
68.9141 2.02435e+06 542.698
64.9303 2.02435e+06 538.815
61.1769 2.02435e+06 534.965
57.6404 2.02435e+06 531.148
54.3084 2.02435e+06 527.362
51.169 2.02435e+06 523.607
48.211 2.02435e+06 519.881
45.4241 2.02435e+06 516.185
42.7983 2.02435e+06 512.519
40.3242 2.02435e+06 508.881
37.9932 2.02435e+06 505.271
35.7969 2.02435e+06 501.69
33.7276 2.02435e+06 498.136
31.7779 2.02435e+06 494.61
29.9409 2.02435e+06 491.11
28.2101 2.02435e+06 487.638
26.5793 2.02435e+06 484.192
25.0429 2.02435e+06 480.771
23.5952 2.02435e+06 477.377
22.2312 2.02435e+06 474.008
20.9461 2.02435e+06 470.664
19.7353 2.02435e+06 467.345
18.5944 2.02435e+06 464.05
17.5195 2.02435e+06 460.78
16.5068 2.02435e+06 457.534
15.5526 2.02435e+06 454.311
14.6535 2.02435e+06 451.112
13.8064 2.02435e+06 447.936
13.0083 2.02435e+06 444.783
12.2564 2.02435e+06 441.652
11.5479 2.02435e+06 438.544
10.8803 2.02435e+06 435.458
10.2513 2.02435e+06 432.395
9.65874 2.02435e+06 429.353
9.1004 2.02435e+06 426.332
8.57433 2.02435e+06 423.333
8.07867 2.02435e+06 420.355
7.61166 2.02435e+06 417.399
7.17165 2.02435e+06 414.463
6.75708 2.02435e+06 411.548
6.36647 2.02435e+06 408.653
5.99845 2.02435e+06 405.779
5.65169 2.02435e+06 402.925
5.32498 2.02435e+06 400.092
5.01716 2.02435e+06 397.278
4.72713 2.02435e+06 394.485
4.45387 2.02435e+06 391.711
4.1964 2.02435e+06 388.957
3.95382 2.02435e+06 386.222
3.72526 2.02435e+06 383.508
3.50992 2.02435e+06 380.813
3.30702 2.02435e+06 378.138
3.11585 2.02435e+06 375.482
2.93573 2.02435e+06 372.846
2.76602 2.02435e+06 370.23
2.60613 2.02435e+06 367.634
2.45547 2.02435e+06 365.059
2.31353 2.02435e+06 362.503
2.17979 2.02435e+06 359.969
2.05378 2.02435e+06 357.455
1.93506 2.02435e+06 354.964
1.8232 2.02435e+06 352.495
1.71781 2.02435e+06 350.048
1.6185 2.02435e+06 347.626
1.52494 2.02435e+06 345.228
1.43679 2.02435e+06 342.856
1.35373 2.02435e+06 340.512
1.27548 2.02435e+06 338.196
1.20175 2.02435e+06 335.912
1.13228 2.02435e+06 333.659
1.06682 2.02435e+06 331.442
1.00515 2.02435e+06 329.261
0.947048 2.02435e+06 327.12
0.892301 2.02435e+06 325.021
0.84072 2.02435e+06 322.967
0.79212 2.02435e+06 320.961
0.74633 2.02435e+06 319.005
0.703187 2.02435e+06 317.101
0.662538 2.02435e+06 315.252
0.624238 2.02435e+06 313.458
0.588153 2.02435e+06 311.721
0.554153 2.02435e+06 310.041
0.522119 2.02435e+06 308.417
0.491937 2.02435e+06 306.849
0.463499 2.02435e+06 305.334
0.436706 2.02435e+06 303.87
0.411461 2.02435e+06 302.453
0.387676 2.02435e+06 301.082
0.365265 2.02435e+06 299.752
0.34415 2.02435e+06 298.46
0.324256 2.02435e+06 297.202
0.305512 2.02435e+06 295.975
0.287851 2.02435e+06 294.776
0.271211 2.02435e+06 293.601
0.255533 2.02435e+06 292.448
0.240761 2.02435e+06 291.315
0.226844 2.02435e+06 290.199
0.21373 2.02435e+06 289.098
0.201375 2.02435e+06 288.011
0.189734 2.02435e+06 286.936
0.178766 2.02435e+06 285.872
0.168432 2.02435e+06 284.818
0.158696 2.02435e+06 283.773
0.149522 2.02435e+06 282.735
0.140878 2.02435e+06 281.705
0.132735 2.02435e+06 280.682
0.125062 2.02435e+06 279.665
0.117832 2.02435e+06 278.654
0.111021 2.02435e+06 277.649
0.104603 2.02435e+06 276.648
0.0985561 2.02435e+06 275.653
0.0928588 2.02435e+06 274.662
0.0874909 2.02435e+06 273.676
0.0824333 2.02435e+06 272.694
0.0776681 2.02435e+06 271.717
0.0731783 2.02435e+06 270.743
0.0689481 2.02435e+06 269.774
0.0649624 2.02435e+06 268.808
0.0612071 2.02435e+06 267.847
0.0576689 2.02435e+06 266.889
0.0543352 2.02435e+06 265.935
0.0511942 2.02435e+06 264.985
0.0482348 2.02435e+06 264.038
0.0454465 2.02435e+06 263.095
0.0428194 2.02435e+06 262.155
0.0403441 2.02435e+06 261.219
0.0380119 2.02435e+06 260.286
0.0358146 2.02435e+06 259.357
0.0337442 2.02435e+06 258.432
0.0317936 2.02435e+06 257.509
0.0299557 2.02435e+06 256.591
0.028224 2.02435e+06 255.675
0.0265925 2.02435e+06 254.763
0.0250552 2.02435e+06 253.854
0.0236069 2.02435e+06 252.949
0.0222422 2.02435e+06 252.047
0.0209564 2.02435e+06 251.148
0.019745 2.02435e+06 250.252
0.0186036 2.02435e+06 249.36
0.0175282 2.02435e+06 248.471
0.0165149 2.02435e+06 247.585
0.0155602 2.02435e+06 246.702
0.0146608 2.02435e+06 245.823
0.0138133 2.02435e+06 244.947
0.0130148 2.02435e+06 244.074
0.0122624 2.02435e+06 243.204
0.0115535 2.02435e+06 242.337
0.0108857 2.02435e+06 241.473
0.0102564 2.02435e+06 240.613
0.00966351 2.02435e+06 239.755
0.00910489 2.02435e+06 238.901
0.00857856 2.02435e+06 238.05
0.00808266 2.02435e+06 237.202
0.00761542 2.02435e+06 236.356
0.00717519 2.02435e+06 235.514
0.00676042 2.02435e+06 234.675
0.00636961 2.02435e+06 233.839
0.00600141 2.02435e+06 233.006
0.00565448 2.02435e+06 232.176
0.00532761 2.02435e+06 231.349
0.00501964 2.02435e+06 230.525
0.00472947 2.02435e+06 229.704
0.00445607 2.02435e+06 228.886
0.00419848 2.02435e+06 228.071
0.00395577 2.02435e+06 227.258
0.0037271 2.02435e+06 226.449
0.00351165 2.02435e+06 225.642
0.00330865 2.02435e+06 224.839
0.00311739 2.02435e+06 224.038
0.00293718 2.02435e+06 223.24
0.00276739 2.02435e+06 222.445
0.00260741 2.02435e+06 221.653
0.00245669 2.02435e+06 220.864
0.00231467 2.02435e+06 220.078
0.00218087 2.02435e+06 219.294
0.0020548 2.02435e+06 218.513
0.00193602 2.02435e+06 217.735
0.0018241 2.02435e+06 216.96
0.00171865 2.02435e+06 216.188
0.0016193 2.02435e+06 215.418
0.0015257 2.02435e+06 214.651
0.0014375 2.02435e+06 213.887
0.0013544 2.02435e+06 213.125
0.00127611 2.02435e+06 212.367
0.00120234 2.02435e+06 211.611
0.00113284 2.02435e+06 210.857
0.00106735 2.02435e+06 210.107
0.00100565 2.02435e+06 209.359
0.000947515 2.02435e+06 208.613
0.000892742 2.02435e+06 207.871
0.000841135 2.02435e+06 207.131
125 2.0308e+06 584.012
117.774 2.0308e+06 579.69
110.966 2.0308e+06 575.417
104.551 2.0308e+06 571.194
98.5075 2.0308e+06 567.02
92.813 2.0308e+06 562.893
87.4478 2.0308e+06 558.812
82.3926 2.0308e+06 554.774
77.6298 2.0308e+06 550.775
73.1422 2.0308e+06 546.815
68.9141 2.0308e+06 542.892
64.9303 2.0308e+06 539.004
61.1769 2.0308e+06 535.149
57.6404 2.0308e+06 531.326
54.3084 2.0308e+06 527.536
